Date,ZMW_per_USD,YearMonth
2017-12-12,0.09823182225227356,2017-12
2017-12-13,0.09946290403604507,2017-12
2017-12-14,0.10091632604598999,2017-12
2017-12-15,0.10229342430830002,2017-12
2017-12-18,0.10025464743375778,2017-12
2017-12-19,0.10161466151475906,2017-12
2017-12-20,0.1032354012131691,2017-12
2017-12-21,0.10305240750312805,2017-12
2017-12-22,0.10245796293020248,2017-12
2017-12-25,0.10304710268974304,2017-12
2017-12-26,0.10313637554645538,2017-12
2017-12-27,0.10301312804222107,2017-12
2017-12-28,0.1015259325504303,2017-12
2017-12-29,0.10105297714471817,2017-12
2018-01-01,0.10056416690349579,2018-01
2018-01-02,0.10064715892076492,2018-01
2018-01-03,0.09964128583669662,2018-01
2018-01-04,0.09966114908456802,2018-01
2018-01-05,0.0992358848452568,2018-01
2018-01-08,0.09889239817857742,2018-01
2018-01-09,0.09951239079236984,2018-01
2018-01-10,0.10125761479139328,2018-01
2018-01-11,0.10439939051866531,2018-01
2018-01-12,0.1030067652463913,2018-01
2018-01-15,0.10329511761665344,2018-01
2018-01-16,0.10229550302028656,2018-01
2018-01-17,0.10311935842037201,2018-01
2018-01-18,0.10360761731863022,2018-01
2018-01-19,0.10195238888263702,2018-01
2018-01-22,0.10231748968362808,2018-01
2018-01-23,0.10378934442996979,2018-01
2018-01-24,0.10346611589193344,2018-01
2018-01-25,0.1035303846001625,2018-01
2018-01-26,0.10295479744672775,2018-01
2018-01-29,0.10324179381132126,2018-01
2018-01-30,0.10244852304458618,2018-01
2018-01-31,0.10257462412118912,2018-01
2018-02-01,0.10295479744672775,2018-02
2018-02-02,0.10254307091236115,2018-02
2018-02-05,0.1019212156534195,2018-02
2018-02-06,0.10320982336997986,2018-02
2018-02-07,0.10234367102384567,2018-02
2018-02-08,0.1025010272860527,2018-02
2018-02-09,0.10271158814430237,2018-02
2018-02-12,0.10288065671920776,2018-02
2018-02-13,0.1029760017991066,2018-02
2018-02-14,0.10306090861558914,2018-02
2018-02-15,0.10214504599571228,2018-02
2018-02-16,0.10223903506994247,2018-02
2018-02-19,0.10166217386722565,2018-02
2018-02-20,0.1010611355304718,2018-02
2018-02-21,0.10192640870809555,2018-02
2018-02-22,0.10208249092102051,2018-02
2018-02-23,0.1018848717212677,2018-02
2018-02-26,0.10262936353683472,2018-02
2018-02-27,0.10291241854429245,2018-02
2018-02-28,0.10278548300266266,2018-02
2018-03-01,0.1025010272860527,2018-03
2018-03-02,0.10252204537391663,2018-03
2018-03-05,0.10277492552995682,2018-03
2018-03-06,0.10261672735214233,2018-03
2018-03-07,0.10259567201137543,2018-03
2018-03-08,0.10345540940761566,2018-03
2018-03-09,0.10376673191785812,2018-03
2018-03-12,0.10345540940761566,2018-03
2018-03-13,0.10347682237625122,2018-03
2018-03-14,0.10455875843763351,2018-03
2018-03-15,0.10406909883022308,2018-03
2018-03-16,0.10458062589168549,2018-03
2018-03-19,0.10506409406661987,2018-03
2018-03-20,0.10631173104047775,2018-03
2018-03-21,0.10507512837648392,2018-03
2018-03-22,0.10513035953044891,2018-03
2018-03-23,0.1049758568406105,2018-03
2018-03-26,0.1059366911649704,2018-03
2018-03-27,0.10574178397655487,2018-03
2018-03-28,0.10583130270242691,2018-03
2018-03-29,0.10565239936113358,2018-03
2018-03-30,0.10563008487224579,2018-03
2018-04-02,0.1060614064335823,2018-04
2018-04-03,0.10590191185474396,2018-04
2018-04-04,0.10589855164289474,2018-04
2018-04-05,0.1080567017197609,2018-04
2018-04-06,0.10652691125869751,2018-04
2018-04-09,0.1066780537366867,2018-04
2018-04-10,0.10698390752077103,2018-04
2018-04-11,0.10589855164289474,2018-04
2018-04-12,0.10588733106851578,2018-04
2018-04-13,0.10508617013692856,2018-04
2018-04-16,0.10535965114831924,2018-04
2018-04-17,0.10551083087921143,2018-04
2018-04-18,0.10455875843763351,2018-04
2018-04-19,0.10514141619205475,2018-04
2018-04-20,0.10552976280450821,2018-04
2018-04-23,0.1061931923031807,2018-04
2018-04-24,0.10529641062021255,2018-04
2018-04-25,0.10488776862621307,2018-04
2018-04-26,0.10461126267910004,2018-04
2018-04-27,0.10323859006166458,2018-04
2018-04-30,0.10272741317749023,2018-04
2018-05-01,0.10270103067159653,2018-05
2018-05-02,0.10058338195085526,2018-05
2018-05-03,0.10036130249500275,2018-05
2018-05-04,0.10062386840581894,2018-05
2018-05-07,0.09975063055753708,2018-05
2018-05-08,0.09986019879579544,2018-05
2018-05-09,0.10006003081798553,2018-05
2018-05-10,0.10171801596879959,2018-05
2018-05-11,0.1011122316122055,2018-05
2018-05-14,0.10165701061487198,2018-05
2018-05-15,0.1011122316122055,2018-05
2018-05-16,0.10041169077157974,2018-05
2018-05-17,0.09955201297998428,2018-05
2018-05-18,0.09893154352903366,2018-05
2018-05-21,0.09900989383459091,2018-05
2018-05-22,0.09824147820472717,2018-05
2018-05-23,0.09801039099693298,2018-05
2018-05-24,0.09752292186021805,2018-05
2018-05-25,0.09677731245756149,2018-05
2018-05-28,0.09661835432052612,2018-05
2018-05-29,0.09649715572595596,2018-05
2018-05-30,0.09625565260648727,2018-05
2018-05-31,0.09748488664627075,2018-05
2018-06-01,0.09683354943990707,2018-06
2018-06-04,0.0969180092215538,2018-06
2018-06-05,0.09800077974796295,2018-06
2018-06-06,0.10000000149011612,2018-06
2018-06-07,0.10053282976150513,2018-06
2018-06-08,0.09888263046741486,2018-06
2018-06-11,0.09906875342130661,2018-06
2018-06-12,0.09885329753160477,2018-06
2018-06-13,0.0988728478550911,2018-06
2018-06-14,0.10016226023435593,2018-06
2018-06-15,0.10085728764533997,2018-06
2018-06-18,0.10063298046588898,2018-06
2018-06-19,0.1005631536245346,2018-06
2018-06-20,0.10063399374485016,2018-06
2018-06-21,0.09967108815908432,2018-06
2018-06-22,0.09933445602655411,2018-06
2018-06-25,0.09936407208442688,2018-06
2018-06-26,0.10226203501224518,2018-06
2018-06-27,0.1001502275466919,2018-06
2018-06-28,0.10032102465629578,2018-06
2018-06-29,0.1005227193236351,2018-06
2018-07-02,0.10061374306678772,2018-07
2018-07-03,0.10018935799598694,2018-07
2018-07-04,0.09987017512321472,2018-07
2018-07-05,0.10142192989587784,2018-07
2018-07-06,0.10217636078596115,2018-07
2018-07-09,0.10349074751138687,2018-07
2018-07-10,0.10254307091236115,2018-07
2018-07-11,0.10236462205648422,2018-07
2018-07-12,0.10274746268987656,2018-07
2018-07-13,0.10128839313983917,2018-07
2018-07-16,0.10109178721904755,2018-07
2018-07-17,0.10068465769290924,2018-07
2018-07-18,0.09989012777805328,2018-07
2018-07-19,0.10067147761583328,2018-07
2018-07-20,0.10206268727779388,2018-07
2018-07-23,0.10266518592834473,2018-07
2018-07-24,0.10235413908958435,2018-07
2018-07-25,0.10166733711957932,2018-07
2018-07-26,0.1006978303194046,2018-07
2018-07-27,0.1003512293100357,2018-07
2018-07-30,0.10034116357564926,2018-07
2018-07-31,0.09991008043289185,2018-07
2018-08-01,0.1006542518734932,2018-08
2018-08-02,0.1018921434879303,2018-08
2018-08-03,0.10077597200870514,2018-08
2018-08-06,0.10050251334905624,2018-08
2018-08-07,0.10011012107133865,2018-08
2018-08-08,0.10064412653446198,2018-08
2018-08-09,0.1005631536245346,2018-08
2018-08-10,0.10046212375164032,2018-08
2018-08-13,0.10011012107133865,2018-08
2018-08-14,0.0999300479888916,2018-08
2018-08-15,0.09933445602655411,2018-08
2018-08-16,0.09811616688966751,2018-08
2018-08-17,0.09795279055833817,2018-08
2018-08-20,0.09768486768007278,2018-08
2018-08-21,0.0978473573923111,2018-08
2018-08-22,0.09894132614135742,2018-08
2018-08-23,0.10038144886493683,2018-08
2018-08-24,0.09900989383459091,2018-08
2018-08-27,0.09905894100666046,2018-08
2018-08-28,0.09797198325395584,2018-08
2018-08-29,0.09740892797708511,2018-08
2018-08-30,0.09830908477306366,2018-08
2018-08-31,0.0983671024441719,2018-08
2018-09-03,0.09735202044248581,2018-09
2018-09-04,0.09732360392808914,2018-09
2018-09-05,0.09666505455970764,2018-09
2018-09-06,0.09717228263616562,2018-09
2018-09-07,0.09714397042989731,2018-09
2018-09-10,0.09757050126791,2018-09
2018-09-11,0.0971250981092453,2018-09
2018-09-12,0.09692739695310593,2018-09
2018-09-13,0.0969650000333786,2018-09
2018-09-14,0.09658102691173553,2018-09
2018-09-17,0.09484966099262238,2018-09
2018-09-18,0.09307520091533661,2018-09
2018-09-19,0.09235315769910812,2018-09
2018-09-20,0.08999279886484146,2018-09
2018-09-21,0.08742022514343262,2018-09
2018-09-24,0.08629616349935532,2018-09
2018-09-25,0.08438106626272202,2018-09
2018-09-26,0.08385041356086731,2018-09
2018-09-27,0.0838644728064537,2018-09
2018-09-28,0.0824742242693901,2018-09
2018-10-01,0.0817394107580185,2018-10
2018-10-02,0.08012178540229797,2018-10
2018-10-03,0.08351428061723709,2018-10
2018-10-04,0.08666262775659561,2018-10
2018-10-05,0.08785802125930786,2018-10
2018-10-08,0.08699434995651245,2018-10
2018-10-09,0.08415383100509644,2018-10
2018-10-10,0.08043111115694046,2018-10
2018-10-11,0.081866554915905,2018-10
2018-10-12,0.08153281360864639,2018-10
2018-10-15,0.08189336955547333,2018-10
2018-10-16,0.08183305710554123,2018-10
2018-10-17,0.08302199840545654,2018-10
2018-10-18,0.08450228720903397,2018-10
2018-10-19,0.08392077684402466,2018-10
2018-10-22,0.08508465439081192,2018-10
2018-10-23,0.08555051684379578,2018-10
2018-10-24,0.08723719418048859,2018-10
2018-10-25,0.08593279868364334,2018-10
2018-10-26,0.08571183681488037,2018-10
2018-10-29,0.08723719418048859,2018-10
2018-10-30,0.0867001861333847,2018-10
2018-10-31,0.08566044270992279,2018-10
2018-11-01,0.0844665989279747,2018-11
2018-11-02,0.08447372913360596,2018-11
2018-11-05,0.08443806320428848,2018-11
2018-11-06,0.08594018965959549,2018-11
2018-11-07,0.08611780405044556,2018-11
2018-11-08,0.0860363095998764,2018-11
2018-11-09,0.08553588390350342,2018-11
2018-11-12,0.0848032608628273,2018-11
2018-11-13,0.08461669087409973,2018-11
2018-11-14,0.08399832248687744,2018-11
2018-11-15,0.08413966745138168,2018-11
2018-11-16,0.08443093299865723,2018-11
2018-11-19,0.08541898429393768,2018-11
2018-11-20,0.08466683328151703,2018-11
2018-11-21,0.08426729589700699,2018-11
2018-11-22,0.08411136269569397,2018-11
2018-11-23,0.08425309509038925,2018-11
2018-11-26,0.08448086678981781,2018-11
2018-11-27,0.08414675295352936,2018-11
2018-11-28,0.08401243388652802,2018-11
2018-11-29,0.08394896239042282,2018-11
2018-11-30,0.08332638442516327,2018-11
2018-12-03,0.08376612514257431,2018-12
2018-12-04,0.08426019549369812,2018-12
2018-12-05,0.08538980036973953,2018-12
2018-12-06,0.08462384343147278,2018-12
2018-12-07,0.08465966582298279,2018-12
2018-12-10,0.08420342952013016,2018-12
2018-12-11,0.08449514210224152,2018-12
2018-12-12,0.08394896239042282,2018-12
2018-12-13,0.08364000916481018,2018-12
2018-12-14,0.08358408510684967,2018-12
2018-12-17,0.08325701951980591,2018-12
2018-12-18,0.08321544528007507,2018-12
2018-12-19,0.08357011526823044,2018-12
2018-12-20,0.08349335938692093,2018-12
2018-12-21,0.08440955728292465,2018-12
2018-12-24,0.08393487334251404,2018-12
2018-12-25,0.0838785469532013,2018-12
2018-12-26,0.0838785469532013,2018-12
2018-12-27,0.0838785469532013,2018-12
2018-12-28,0.08421052992343903,2018-12
2018-12-31,0.08391373604536057,2018-12
2019-01-01,0.08389261364936829,2019-01
2019-01-02,0.08389261364936829,2019-01
2019-01-03,0.0835980623960495,2019-01
2019-01-04,0.08340979367494583,2019-01
2019-01-07,0.0835561454296112,2019-01
2019-01-08,0.08413966745138168,2019-01
2019-01-09,0.08391373604536057,2019-01
2019-01-10,0.08389261364936829,2019-01
2019-01-11,0.0841325968503952,2019-01
2019-01-14,0.08393487334251404,2019-01
2019-01-15,0.08452370762825012,2019-01
2019-01-16,0.08402655273675919,2019-01
2019-01-17,0.08408307284116745,2019-01
2019-01-18,0.08411844074726105,2019-01
2019-01-21,0.08404774218797684,2019-01
2019-01-22,0.08388558030128479,2019-01
2019-01-23,0.08364701271057129,2019-01
2019-01-24,0.08371002972126007,2019-01
2019-01-25,0.08362602442502975,2019-01
2019-01-28,0.08435259759426117,2019-01
2019-01-29,0.08380122482776642,2019-01
2019-01-30,0.08371704071760178,2019-01
2019-01-31,0.0838785469532013,2019-01
2019-02-01,0.08371704071760178,2019-02
2019-02-04,0.08411136269569397,2019-02
2019-02-05,0.08406893163919449,2019-02
2019-02-06,0.08415383100509644,2019-02
2019-02-07,0.08418217301368713,2019-02
2019-02-08,0.08448086678981781,2019-02
2019-02-11,0.08499787002801895,2019-02
2019-02-12,0.08470269292593002,2019-02
2019-02-13,0.08429571241140366,2019-02
2019-02-14,0.08384338021278381,2019-02
2019-02-15,0.08443806320428848,2019-02
2019-02-18,0.08454514294862747,2019-02
2019-02-19,0.08398421108722687,2019-02
2019-02-20,0.0839630588889122,2019-02
2019-02-21,0.0837380662560463,2019-02
2019-02-22,0.08385041356086731,2019-02
2019-02-25,0.08418925851583481,2019-02
2019-02-26,0.083745077252388,2019-02
2019-02-27,0.08357011526823044,2019-02
2019-02-28,0.08322237432003021,2019-02
2019-03-01,0.08322929590940475,2019-03
2019-03-04,0.0835561454296112,2019-03
2019-03-05,0.0833125039935112,2019-03
2019-03-06,0.08321544528007507,2019-03
2019-03-07,0.08325701951980591,2019-03
2019-03-08,0.08322929590940475,2019-03
2019-03-11,0.0836540013551712,2019-03
2019-03-12,0.0835980623960495,2019-03
2019-03-13,0.08343762904405594,2019-03
2019-03-14,0.08352822810411453,2019-03
2019-03-15,0.0835561454296112,2019-03
2019-03-18,0.08342370390892029,2019-03
2019-03-19,0.08352126181125641,2019-03
2019-03-20,0.08334027975797653,2019-03
2019-03-21,0.0833333358168602,2019-03
2019-03-22,0.08320159465074539,2019-03
2019-03-25,0.08376612514257431,2019-03
2019-03-26,0.08325008302927017,2019-03
2019-03-27,0.08270614594221115,2019-03
2019-03-28,0.08219628036022186,2019-03
2019-03-29,0.08243343979120255,2019-03
2019-04-01,0.08233840763568878,2019-04
2019-04-02,0.0825423076748848,2019-04
2019-04-03,0.08253549039363861,2019-04
2019-04-04,0.08263780176639557,2019-04
2019-04-05,0.08311861008405685,2019-04
2019-04-08,0.08303578943014145,2019-04
2019-04-09,0.08316008746623993,2019-04
2019-04-10,0.08301511406898499,2019-04
2019-04-11,0.08264462649822235,2019-04
2019-04-12,0.08191350102424622,2019-04
2019-04-15,0.0802375003695488,2019-04
2019-04-16,0.08071676641702652,2019-04
2019-04-17,0.08174610137939453,2019-04
2019-04-18,0.08151288330554962,2019-04
2019-04-19,0.08153281360864639,2019-04
2019-04-22,0.08140670508146286,2019-04
2019-04-23,0.08169267326593399,2019-04
2019-04-24,0.08101757615804672,2019-04
2019-04-25,0.08012820780277252,2019-04
2019-04-26,0.07987219840288162,2019-04
2019-04-29,0.07905138283967972,2019-04
2019-04-30,0.07865345478057861,2019-04
2019-05-01,0.07864108681678772,2019-05
2019-05-02,0.07867201417684555,2019-05
2019-05-03,0.0776699036359787,2019-05
2019-05-06,0.07743534445762634,2019-05
2019-05-07,0.07803355902433395,2019-05
2019-05-08,0.07767593860626221,2019-05
2019-05-09,0.07781495898962021,2019-05
2019-05-10,0.0777786374092102,2019-05
2019-05-13,0.07788161933422089,2019-05
2019-05-14,0.07642922550439835,2019-05
2019-05-15,0.07515406608581543,2019-05
2019-05-16,0.07425558567047119,2019-05
2019-05-17,0.07368654012680054,2019-05
2019-05-20,0.07254262268543243,2019-05
2019-05-21,0.0725163146853447,2019-05
2019-05-23,0.0746324360370636,2019-05
2019-05-24,0.07682851701974869,2019-05
2019-05-27,0.07885191589593887,2019-05
2019-05-28,0.07648183405399323,2019-05
2019-05-29,0.07457121461629868,2019-05
2019-05-30,0.07477753609418869,2019-05
2019-05-31,0.07455453276634216,2019-05
2019-06-03,0.07651694864034653,2019-06
2019-06-04,0.07625438272953033,2019-06
2019-06-05,0.07714858651161194,2019-06
2019-06-06,0.07628346979618073,2019-06
2019-06-07,0.07510890811681747,2019-06
2019-06-10,0.0755743607878685,2019-06
2019-06-11,0.07562008500099182,2019-06
2019-06-12,0.07613246887922287,2019-06
2019-06-13,0.07570022344589233,2019-06
2019-06-14,0.07639419287443161,2019-06
2019-06-17,0.0765579491853714,2019-06
2019-06-18,0.07638835906982422,2019-06
2019-06-19,0.0770772323012352,2019-06
2019-06-20,0.07817386090755463,2019-06
2019-06-21,0.07819219678640366,2019-06
2019-06-24,0.07783918082714081,2019-06
2019-06-25,0.0768580436706543,2019-06
2019-06-26,0.07709506154060364,2019-06
2019-06-27,0.07772423326969147,2019-06
2019-06-28,0.07755545526742935,2019-06
2019-07-01,0.07816774398088455,2019-07
2019-07-02,0.07768196612596512,2019-07
2019-07-03,0.07811889797449112,2019-07
2019-07-04,0.07791195809841156,2019-07
2019-07-05,0.07802137732505798,2019-07
2019-07-08,0.07833920419216156,2019-07
2019-07-09,0.07917656004428864,2019-07
2019-07-10,0.07973845303058624,2019-07
2019-07-11,0.07996801286935806,2019-07
2019-07-12,0.08028259128332138,2019-07
2019-07-15,0.08044405281543732,2019-07
2019-07-16,0.08001920580863953,2019-07
2019-07-17,0.07994882762432098,2019-07
2019-07-18,0.07945335656404495,2019-07
2019-07-19,0.07886435091495514,2019-07
2019-07-22,0.07851758599281311,2019-07
2019-07-23,0.07824113965034485,2019-07
2019-07-24,0.07713073492050171,2019-07
2019-07-25,0.07753140479326248,2019-07
2019-07-26,0.07760962098836899,2019-07
2019-07-29,0.07756146788597107,2019-07
2019-07-30,0.07754342257976532,2019-07
2019-07-31,0.07771215587854385,2019-07
2019-08-01,0.07772423326969147,2019-08
2019-08-02,0.07771215587854385,2019-08
2019-08-05,0.07749535143375397,2019-08
2019-08-06,0.07762166857719421,2019-08
2019-08-07,0.07756748050451279,2019-08
2019-08-08,0.07697636634111404,2019-08
2019-08-09,0.07708317786455154,2019-08
2019-08-12,0.07680491358041763,2019-08
2019-08-13,0.0767577514052391,2019-08
2019-08-14,0.0767931193113327,2019-08
2019-08-15,0.07682261615991592,2019-08
2019-08-16,0.0767931193113327,2019-08
2019-08-19,0.07647598534822464,2019-08
2019-08-20,0.07648183405399323,2019-08
2019-08-21,0.07647598534822464,2019-08
2019-08-22,0.07626601308584213,2019-08
2019-08-23,0.0763125792145729,2019-08
2019-08-26,0.07782706618309021,2019-08
2019-08-27,0.0763242244720459,2019-08
2019-08-28,0.07648768275976181,2019-08
2019-08-29,0.07652280479669571,2019-08
2019-08-30,0.0766342282295227,2019-08
2019-09-02,0.07630675286054611,2019-09
2019-09-03,0.07638835906982422,2019-09
2019-09-04,0.07633005082607269,2019-09
2019-09-05,0.07633587718009949,2019-09
2019-09-06,0.07611508667469025,2019-09
2019-09-09,0.07713073492050171,2019-09
2019-09-10,0.07636502385139465,2019-09
2019-09-11,0.07622531801462173,2019-09
2019-09-12,0.07625438272953033,2019-09
2019-09-13,0.07639419287443161,2019-09
2019-09-16,0.07598206400871277,2019-09
2019-09-17,0.07598206400871277,2019-09
2019-09-18,0.07583225518465042,2019-09
2019-09-19,0.07568303495645523,2019-09
2019-09-20,0.0757288932800293,2019-09
2019-09-23,0.07574035972356796,2019-09
2019-09-24,0.07602827996015549,2019-09
2019-09-25,0.07684032618999481,2019-09
2019-09-26,0.0760803371667862,2019-09
2019-09-27,0.07576331496238708,2019-09
2019-09-30,0.07617887109518051,2019-09
2019-10-01,0.07609771192073822,2019-10
2019-10-02,0.07722007483243942,2019-10
2019-10-03,0.07679902017116547,2019-10
2019-10-04,0.07627183198928833,2019-10
2019-10-07,0.07627765089273453,2019-10
2019-10-08,0.07654623687267303,2019-10
2019-10-09,0.07648768275976181,2019-10
2019-10-10,0.07633587718009949,2019-10
2019-10-11,0.07627765089273453,2019-10
2019-10-14,0.07627809792757034,2019-10
2019-10-15,0.07614216208457947,2019-10
2019-10-16,0.07590796798467636,2019-10
2019-10-17,0.07597420364618301,2019-10
2019-10-18,0.07598800212144852,2019-10
2019-10-21,0.07592267543077469,2019-10
2019-10-22,0.07585082203149796,2019-10
2019-10-23,0.07582226395606995,2019-10
2019-10-24,0.07588477432727814,2019-10
2019-10-25,0.07586604356765747,2019-10
2019-10-28,0.07585521787405014,2019-10
2019-10-29,0.07560503482818604,2019-10
2019-10-30,0.07565888017416,2019-10
2019-10-31,0.07557621598243713,2019-10
2019-11-01,0.07542317360639572,2019-11
2019-11-04,0.07549963146448135,2019-11
2019-11-05,0.07519663870334625,2019-11
2019-11-06,0.07462088018655777,2019-11
2019-11-07,0.0744626447558403,2019-11
2019-11-08,0.07405748218297958,2019-11
2019-11-11,0.07361456006765366,2019-11
2019-11-12,0.07287809252738953,2019-11
2019-11-13,0.0724492073059082,2019-11
2019-11-14,0.07150770723819733,2019-11
2019-11-15,0.07164273411035538,2019-11
2019-11-18,0.07230396568775177,2019-11
2019-11-19,0.07194036990404129,2019-11
2019-11-20,0.07166902720928192,2019-11
2019-11-21,0.07138398289680481,2019-11
2019-11-22,0.07056137919425964,2019-11
2019-11-25,0.06979288160800934,2019-11
2019-11-26,0.0695219337940216,2019-11
2019-11-27,0.06872555613517761,2019-11
2019-11-28,0.06833837181329727,2019-11
2019-11-29,0.06858748942613602,2019-11
2019-12-02,0.06858395785093307,2019-12
2019-12-03,0.0684078186750412,2019-12
2019-12-04,0.06863565742969513,2019-12
2019-12-05,0.06850004941225052,2019-12
2019-12-06,0.06722082197666168,2019-12
2019-12-09,0.06587538123130798,2019-12
2019-12-10,0.06502246111631393,2019-12
2019-12-11,0.06480985879898071,2019-12
2019-12-12,0.06857024878263474,2019-12
2019-12-13,0.06944718211889267,2019-12
2019-12-16,0.06907813251018524,2019-12
2019-12-17,0.06916098296642303,2019-12
2019-12-18,0.0689084604382515,2019-12
2019-12-19,0.0692964717745781,2019-12
2019-12-20,0.06945140659809113,2019-12
2019-12-23,0.07175137102603912,2019-12
2019-12-24,0.07417955249547958,2019-12
2019-12-25,0.07633906602859497,2019-12
2019-12-26,0.076414555311203,2019-12
2019-12-27,0.07644453644752502,2019-12
2019-12-30,0.07230888307094574,2019-12
2019-12-31,0.07126840949058533,2019-12
2020-01-01,0.07128678262233734,2020-01
2020-01-02,0.07090940326452255,2020-01
2020-01-03,0.07058702409267426,2020-01
2020-01-06,0.07077313959598541,2020-01
2020-01-07,0.07074197381734848,2020-01
2020-01-08,0.07083549350500107,2020-01
2020-01-09,0.07088842988014221,2020-01
2020-01-10,0.07194144278764725,2020-01
2020-01-13,0.07196153700351715,2020-01
2020-01-14,0.07077126204967499,2020-01
2020-01-15,0.06988576054573059,2020-01
2020-01-16,0.06943975389003754,2020-01
2020-01-17,0.06907707452774048,2020-01
2020-01-20,0.06835518777370453,2020-01
2020-01-21,0.06894022226333618,2020-01
2020-01-22,0.06870707869529724,2020-01
2020-01-23,0.06871472299098969,2020-01
2020-01-24,0.06919319927692413,2020-01
2020-01-27,0.0692877471446991,2020-01
2020-01-28,0.0689576119184494,2020-01
2020-01-29,0.06877432018518448,2020-01
2020-01-30,0.06846064329147339,2020-01
2020-01-31,0.06754130125045776,2020-01
2020-02-03,0.06789758801460266,2020-02
2020-02-04,0.06859705597162247,2020-02
2020-02-05,0.06939967721700668,2020-02
2020-02-06,0.06873854249715805,2020-02
2020-02-07,0.06848474591970444,2020-02
2020-02-10,0.06826511025428772,2020-02
2020-02-11,0.06811781972646713,2020-02
2020-02-12,0.06859765946865082,2020-02
2020-02-13,0.06835667043924332,2020-02
2020-02-14,0.06825363636016846,2020-02
2020-02-17,0.06823848932981491,2020-02
2020-02-18,0.06827548891305923,2020-02
2020-02-19,0.06825778633356094,2020-02
2020-02-20,0.06836862862110138,2020-02
2020-02-21,0.06857334822416306,2020-02
2020-02-24,0.06874983757734299,2020-02
2020-02-25,0.06812506914138794,2020-02
2020-02-26,0.06809983402490616,2020-02
2020-02-27,0.06793477386236191,2020-02
2020-02-28,0.06709647923707962,2020-02
2020-03-02,0.06656670570373535,2020-03
2020-03-03,0.06580928713083267,2020-03
2020-03-04,0.06569982320070267,2020-03
2020-03-05,0.06530735641717911,2020-03
2020-03-06,0.06602049618959427,2020-03
2020-03-09,0.06578953564167023,2020-03
2020-03-10,0.06528928875923157,2020-03
2020-03-11,0.06456588208675385,2020-03
2020-03-12,0.06338780373334885,2020-03
2020-03-13,0.0635378509759903,2020-03
2020-03-16,0.06290517002344131,2020-03
2020-03-17,0.062274083495140076,2020-03
2020-03-18,0.06110181286931038,2020-03
2020-03-19,0.060509130358695984,2020-03
2020-03-20,0.05950599163770676,2020-03
2020-03-23,0.059145644307136536,2020-03
2020-03-24,0.05804760381579399,2020-03
2020-03-25,0.057152170687913895,2020-03
2020-03-26,0.056915685534477234,2020-03
2020-03-27,0.05615987628698349,2020-03
2020-03-30,0.05669223144650459,2020-03
2020-03-31,0.05598308891057968,2020-03
2020-04-01,0.05536516755819321,2020-04
2020-04-02,0.05498265475034714,2020-04
2020-04-03,0.05370354652404785,2020-04
2020-04-06,0.05387694761157036,2020-04
2020-04-07,0.05297132208943367,2020-04
2020-04-08,0.05288634076714516,2020-04
2020-04-09,0.05331113189458847,2020-04
2020-04-10,0.0536060594022274,2020-04
2020-04-13,0.05391055345535278,2020-04
2020-04-14,0.05405663326382637,2020-04
2020-04-15,0.05458252876996994,2020-04
2020-04-16,0.05425310879945755,2020-04
2020-04-17,0.05395715683698654,2020-04
2020-04-20,0.054018210619688034,2020-04
2020-04-21,0.05410541966557503,2020-04
2020-04-22,0.05409795418381691,2020-04
2020-04-23,0.05485539510846138,2020-04
2020-04-24,0.054135967046022415,2020-04
2020-04-27,0.05386294424533844,2020-04
2020-04-28,0.053667619824409485,2020-04
2020-04-29,0.05366918444633484,2020-04
2020-04-30,0.053704749792814255,2020-04
2020-05-01,0.05367576703429222,2020-05
2020-05-04,0.05403263494372368,2020-05
2020-05-05,0.05471847206354141,2020-05
2020-05-06,0.055482763797044754,2020-05
2020-05-07,0.055779971182346344,2020-05
2020-05-08,0.0549023374915123,2020-05
2020-05-11,0.05396560952067375,2020-05
2020-05-12,0.05381760746240616,2020-05
2020-05-13,0.05479352921247482,2020-05
2020-05-14,0.055684737861156464,2020-05
2020-05-15,0.05482042208313942,2020-05
2020-05-18,0.05427864193916321,2020-05
2020-05-19,0.054252300411462784,2020-05
2020-05-20,0.055232442915439606,2020-05
2020-05-21,0.05502232164144516,2020-05
2020-05-22,0.055375128984451294,2020-05
2020-05-25,0.05539707466959953,2020-05
2020-05-26,0.05560924857854843,2020-05
2020-05-27,0.056257735937833786,2020-05
2020-05-28,0.05595305934548378,2020-05
2020-05-29,0.05475064739584923,2020-05
2020-06-01,0.05469989776611328,2020-06
2020-06-02,0.054515767842531204,2020-06
2020-06-03,0.05537832900881767,2020-06
2020-06-04,0.056222207844257355,2020-06
2020-06-05,0.05537845566868782,2020-06
2020-06-08,0.05494553595781326,2020-06
2020-06-09,0.054711613804101944,2020-06
2020-06-10,0.054830342531204224,2020-06
2020-06-11,0.05518445745110512,2020-06
2020-06-12,0.0548412948846817,2020-06
2020-06-15,0.054664574563503265,2020-06
2020-06-16,0.05530472844839096,2020-06
2020-06-17,0.0556306429207325,2020-06
2020-06-18,0.0556306429207325,2020-06
2020-06-19,0.0556306429207325,2020-06
2020-06-22,0.0556306429207325,2020-06
2020-06-23,0.0556306429207325,2020-06
2020-06-24,0.0556306429207325,2020-06
2020-06-25,0.0556306429207325,2020-06
2020-06-26,0.0556306429207325,2020-06
2020-06-29,0.0556306429207325,2020-06
2020-06-30,0.0556306429207325,2020-06
2020-07-01,0.0556306429207325,2020-07
